Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,Water_Level_m,Water_Demand_L/ha
17.92314628974793,70.2876899142348,122.1694279252389,67.09475366444744,4.271251698409295,1076.6682495242896
22.896773386173205,65.01685045168789,86.02215622275169,23.695473298939582,7.629005854904596,1790.8699536203098
23.286427417366152,62.48325142515882,16.92197924236934,58.760499742167724,14.683068791343878,1793.5136547137993
20.988613653891903,60.78117735236016,59.793810563082715,22.24390444641551,12.494092763427968,1898.3641757982693
24.193571441669953,64.00235855526775,54.253519046851196,54.0185518222751,8.361338753538455,1672.418315376392
27.020254284072692,62.016529051292544,63.61207972467605,72.92872317225259,8.443488871534935,1493.0574553355477
34.43092950605265,49.70027725223064,96.88731980855255,41.805320151746834,10.301866332506327,1786.128789560822
25.872889064159196,60.46079221633151,76.77665354617251,41.1546653572028,11.542422972282168,1722.0278599802932
26.28775195361382,49.26311341082247,77.69403778989015,54.156599989752735,13.75473814804809,1595.718850225298
24.627770421169163,60.81082542900824,119.4041948397571,40.05905316056185,8.631297986174516,1494.9439026189793
15.406143923504793,55.19352058511758,59.10616730639934,72.27418055614233,5.164644809538395,1289.8502363766759
24.867430622753915,85.39381622782861,135.92598577662048,47.882883741880434,10.47090588114628,1338.8898461531717
25.301151049705133,59.601056162482884,59.860772258867414,40.197457376689115,8.627707487474815,1804.7445859328745
37.316210562426434,45.95760433738411,82.67594589837714,36.895717081564754,6.098098885754658,1963.9873109409955
24.038195176094387,58.658197893230756,71.563892137917,31.00577294740469,10.893006745938383,1812.8867133582557
26.507736711668063,65.19358745637888,83.70257400502884,35.58367519863766,9.360658737721632,1755.8051122218405
24.826441151473784,76.73363946152523,93.33775985219387,39.739899095121054,10.919536619409383,1632.441032817296
19.15660981190234,54.10547600061282,93.0150572026663,37.6854138975213,7.316667399438459,1541.2027712495021
30.714114072575104,44.1757202597636,57.4064800813826,35.12737088794344,11.460131590976495,1975.9761721651546
28.759665163433873,68.16837011430981,46.31255967657288,76.4826184552866,6.0487054097350645,1578.804320332947
28.955159735215233,46.19401294100349,155.09515372717132,29.548573852657654,7.516805830910251,1508.1416875418713
20.453062726026303,55.63844558492515,65.48046981198341,47.19948881469262,9.271257306738168,1609.6640173136827
32.013971554680495,57.42379514489006,100.9763731601596,53.887815146413075,15.225455244879143,1596.519413828681
17.990744686038596,59.30366546699892,31.770760684304094,54.45161993375599,12.354476105645482,1656.4448909616917
27.934285469001352,66.89164457074335,71.61161840285969,44.12089386326292,13.23157751280337,1759.4186787330993
35.952278129049894,53.16365717713612,76.18401848052672,41.38946142229035,14.251231100029432,1924.2308559554608
20.04731837434656,57.262707478332395,94.18445209783498,51.773212368592596,20.0,1412.2919833118303
22.16851135198614,59.857296470506114,0.0,48.99782474967301,10.124767202675303,1953.3919795429927
25.498256825438204,61.49597957518788,84.98421839234992,41.1156174784873,14.261202769389566,1673.8878697621415
22.482621729419005,60.978271747079226,45.50775633896321,21.57182142413354,13.037905763205824,2006.395438652229
17.246682844669337,64.3600577522258,89.73037133584772,37.98114416500129,12.988097509922577,1516.4703585641353
25.342814874030136,68.43839509641737,48.910124094855114,27.801747544388135,15.322718854120543,1984.288201562446
19.688481431369475,63.92634115650968,54.335519122232554,34.992606749005105,8.742060907046572,1772.1659655261756
27.36796215317591,64.53585523509219,71.79117168820196,45.49834857775439,8.503944928190862,1733.4198988449643
20.402878828830985,44.17776833253522,48.43011591190414,50.381042159949246,10.959296540445585,1662.0965754176063
32.7496720250877,60.50227699165681,65.73396659793936,71.70679126938609,9.451900684234339,1609.2556948181964
21.083733538318814,64.79507548001608,44.19872694370054,36.938904316442795,10.95550255899452,1831.2919928834456
23.38969241897162,67.2894119457045,25.004886449038175,56.61938452912726,14.688246355159034,1776.5755708429688
29.067586086848348,53.07649225766206,110.53871157288079,49.589400366567546,8.565559831881165,1532.7641602068877
18.845678417830225,53.40960725111355,41.11853921528215,64.43996505959684,9.085963112218808,1526.9212216842257
26.137299673020646,54.258993247164014,74.63957337176049,53.64343079393439,10.522933010579731,1613.1138186622666
31.53571377141214,65.36413899891343,102.58673244481355,29.872778590705256,9.315044721924492,1819.0528272971223
16.96258382719386,70.33881054924208,61.5516769245187,19.154309560631532,4.257982515959538,1839.9501963149685
25.92316929266152,55.92539892708398,55.24502300763386,49.66892549501257,8.25961707190318,1745.5490158649352
26.299413971242117,69.07962313627048,86.78714266002264,37.073235031494136,12.062119726712513,1721.320215809788
28.90911435888655,61.23479809164594,113.53801468181456,30.295293810741043,14.312640252797939,1707.539275661248
18.81524644560959,58.757142228375635,44.92054204740593,25.986334432003837,6.536144297386819,1891.8388743551238
18.397716934578618,57.88615770182031,75.49556503947683,47.41463246380733,6.522152802307471,1516.330188856115
27.60970782808449,67.46611364602157,28.02516215098018,67.61561548970047,10.090701408152007,1735.9121909097844
26.48492336616593,63.2557781678707,68.2039698895343,38.86991481440938,3.7732148053664893,1799.9794697315533
26.252464251729382,82.75825427647638,81.02614053614226,53.854054666129834,8.665089391038618,1581.3780356925781
26.732241047484877,51.477753570026756,54.36126074734803,43.46600474673611,4.79187382134582,1828.1784697455964
21.599876392107547,65.18101702029976,66.29024498524305,25.659268663449105,14.107183899527396,1843.9536162814447
26.161268485805017,54.70798990188487,37.7531969507765,56.02217015265626,7.692006536948787,1774.237683435655
26.465362366493405,51.30713013011356,82.3123583414448,28.57961933958943,14.95850255901708,1831.9492622267499
21.42824290986816,59.89132862965028,111.6708274664945,45.32439945890347,13.340564060375018,1416.966726275856
34.328872555723784,61.37352479407036,47.08568390688609,39.87719377492042,8.06104810690775,2052.3770938308407
27.36916460455894,89.18173555060093,61.319847003428514,58.39616151848538,6.784121089461768,1656.8224418891823
19.043482513986756,58.15854184316798,95.07638739362545,29.1277351129397,9.419362752497234,1614.210362182211
28.28276804316915,48.69821270515317,116.36272157968209,50.8630486170294,9.68606012722539,1475.2112667946785
20.126591648863393,62.73010717494385,35.20430563373206,32.40303888976949,11.038440831857205,1902.4799159109127
28.93542301871226,39.25359962453632,74.93645787752152,37.33342181506822,7.670370131409463,1830.6919528359554
30.79297789503702,59.08043217395734,88.49392466958575,5.0,12.23918462056661,2123.3899345528116
20.89658840824145,60.160252822951605,76.93830828113457,76.38147857426863,10.795984164999698,1269.42544101647
29.81688064622161,67.94600382945211,5.69623799368739,53.25835399239348,8.978814529852407,2035.2728830320602
27.06390463468249,69.73622249427846,95.03270027926315,33.48978771092753,7.86387803374593,1731.2167141880586
29.11030079997245,54.96430381092283,125.58009053271932,28.13016467500509,9.445345050703942,1673.0039165858013
34.48396491326974,58.49385985370067,83.4998525350851,37.56526870680989,7.549296244517292,1896.5273485218704
23.773059419985646,52.33879169389329,49.0668184011721,55.753193022291775,10.175316084650763,1672.5951661709348
21.23131917821255,48.71937445192306,64.60618260907151,16.618726116226117,10.25631605565973,1935.4082093566324
20.552427851872384,63.098947793806346,133.0973920296678,42.87623371058493,10.785121850429018,1316.7992597832595
20.920948575172808,47.26414451403401,107.29887622581676,71.55962808694011,15.298727229015562,1166.3283095049715
24.614491452929478,55.85373099428137,99.20079855152989,27.990804960482937,9.602665840901283,1716.377786696111
26.70575987408322,50.048260401007624,90.69237750603128,46.20577558145482,13.013793601373447,1618.5955541369597
26.383453996650097,65.4968318629026,60.165886634270834,78.04964722886636,10.688762190927106,1446.3431744729842
29.13591624518012,78.01430099266489,73.98286458032695,54.48227444536159,9.285267094304638,1667.981257548352
25.065009459389536,46.98412017196669,77.66231792964453,46.888857307281825,9.642522190146298,1644.1000264667498
32.26767038578659,41.46981517102431,96.48722948193333,52.59954682363504,9.823520772495849,1636.9217920697147
23.67671583381022,58.751131146499326,125.2675668280071,38.98701997485446,10.83930312318465,1457.3262827876242
38.600845832948096,60.15697795957758,113.55014410379384,64.4944692795516,7.12203770434309,1559.321503344477
28.12833673882503,62.18659306757298,37.41846932611878,39.01004965649682,5.603978849665099,1985.3738915809386
20.714212217918586,55.53679484765655,86.71984906703146,15.612275868960346,11.962892180422827,1824.562240333611
19.64553750969444,57.99360701174568,102.10290035503691,39.1304534408931,12.694371497743777,1491.0917140097733
27.412362076215928,63.67510410540602,98.56580990433906,30.498982051849445,12.236907498408408,1750.4283714841288
23.882686073370746,70.4043089264484,61.12298709837742,40.78208981703856,10.464916055669418,1764.2178878051423
28.57000247046046,40.449512296817176,167.42327647305086,41.11373911379054,12.301673882359866,1323.1462759060496
27.366188122867726,56.310605609685375,41.68746313006643,62.96134799707361,12.140287078051427,1709.2729668362863
24.635855436715637,62.13808793941063,47.5043466000185,55.42939089996578,12.362888076864865,1700.9014667345623
20.766031409657977,50.82023895389264,87.00785243784729,48.94898231363095,7.42137753597366,1490.7915428676135
17.425763876570677,77.311696317673,143.50409164891562,44.955818830011076,6.709144608536107,1181.4366309867246
22.767425239664895,53.64590119771263,54.91415447887488,29.117129867130082,8.834292259743188,1889.6064337276227
29.28199397161736,59.58707312992717,72.02514903059023,12.282371435014838,9.947847671372033,2102.6904199292476
26.07046872065102,65.56022096842291,112.31881019047078,46.69740017089175,9.274236618603132,1492.841321751749
18.771306106440058,54.087152111981055,79.464135353368,56.91961805360488,4.369929005986373,1408.9092648259125
25.86590462925591,41.53426952195583,69.96188436409113,43.374991751331166,15.165077836405427,1733.758753251351
26.926586898644185,55.71345473083467,96.9689870566016,36.9771851581995,9.177862033342793,1683.9149511078808
20.580712818994336,70.2944055592704,88.17553970688779,51.96753247821319,10.518113249730861,1451.061233063316
25.76862552972764,56.631048732148614,110.91316356910374,43.7500169906348,13.733646972289176,1523.306522842686
25.29104359223,51.53565698541021,118.7440666719609,70.28616287960942,2.965083191436385,1209.2389096887014
19.285148510846884,69.25672209502721,89.21009180016085,63.49092513102427,8.464918384264864,1304.7432599058907
26.788936801741418,56.692251039769474,88.75198176134927,59.392620855349946,8.838648179260586,1498.0926186745826
27.80392263184117,54.89839186349783,86.423329468584,56.36601171314856,8.991069863648066,1560.3016881624178
30.415256215876383,61.4945608966331,94.67391669947862,25.647488783228145,9.479540227858141,1878.4606529878529
30.269010260174515,67.70750209618788,81.65511913614392,54.94490553078899,14.341404395334534,1647.6555542148808
18.111653160214544,83.81713531732547,79.98174553033131,50.64488936469863,12.020376627181667,1455.875441905648
20.310874800424386,68.27236107657423,115.89881362481728,54.09637092586745,12.874105805886488,1285.7597186257267
27.5751763360433,71.59839966388344,125.4834854106513,52.389142302195786,10.14136081543277,1400.1946766456517
27.568929754561044,54.940338010121444,34.773411660997375,51.79143881772099,5.801880861563497,1859.597148609024
27.575238431530238,49.741318940305234,80.30063455221708,85.51299704324393,3.760908894561979,1294.8716254370802
40.0,60.62331349619123,59.33916699664296,43.857214950721215,5.411776830305107,2064.732015509573
27.854452553465833,61.07169915259596,70.67085600541783,59.045060712439955,11.07929711249806,1613.284163917828
30.677828200902994,49.214872586354026,92.07548629205965,37.935152846039955,10.095309138092905,1773.827604097362
29.770008817466014,58.24705470095987,100.08315114627405,56.85962375831508,9.369509057331978,1526.3881830347993
28.25695625652899,63.99317601719131,76.63620669165965,59.08979835348683,8.89426927977959,1591.0601081374134
23.42365377679827,63.6039339501808,22.599789958315917,50.466391157030216,16.03516472632824,1850.8102141740837
28.794846102466337,65.04287853384272,51.04863258271461,70.03870413564749,7.531289227070577,1620.2667177792787
21.13587392731214,62.90964730137443,106.89499010600498,31.735859454593736,12.783458368348176,1570.8839334702805
23.815906966299956,54.929913407299445,0.0,37.69168587497667,10.005738808062981,2099.4012805762327
22.573182260854484,54.86099373351157,115.62281455045999,48.18570129035234,9.81718146464201,1391.4925595612663
25.409370696931614,48.010486020061236,95.63689971933624,58.21210280226333,13.529912645850231,1447.8818873193177
36.573292833367546,77.84775039185095,119.48528244590067,47.691442819424,14.387591148074334,1657.1250162436077
15.66367403704126,60.13450364619293,74.04292439357118,64.28638554765848,9.281351629345485,1300.1950032963844
28.43130095187257,57.75146944205148,18.15783727931285,35.07465193550521,12.397608157726427,2127.0903132858352
16.936420644051744,50.71207918547541,92.91087924519493,27.891322657671683,11.091674086450162,1595.2607900783432
22.640340671052833,89.35657902327779,118.23959372115024,49.62192504804757,10.022311416429744,1365.3895943348298
30.444752984836832,49.26671967777104,107.74165416540262,43.842295858294555,10.612764827971077,1631.763830286778
25.321400095477316,55.71152074393927,60.11925549535894,53.1429558053733,7.9359735554654876,1674.4021663790186
19.61127611035347,64.1583683628606,82.6028322638794,44.58896563700244,9.081701820006746,1533.321704517648
21.42348145370016,66.00212965744278,64.01491193660229,39.89970314064814,8.25809416074188,1709.3980379845102
28.39798874467338,69.57932055215684,55.42200607431884,43.87593642414415,12.704130149286758,1852.0903802804319
21.34816684141432,78.07608507769262,108.66165713539553,45.43273342189777,9.714396653376813,1429.327716932331
26.082292947909874,65.06157655460713,44.07403066204514,40.425280502275044,6.106857926154884,1897.0229006252212
25.22785919951907,49.439692000333324,53.185507082551624,41.95301930514858,7.829688330510736,1819.0994555261375
21.741998261970913,57.430548748782186,46.879230995828436,38.94609994519635,1.0,1810.9828108083125
35.719720446626624,63.07832372513885,35.2925743010286,57.8499767980411,8.516522194353554,1959.4317694469785
28.169595111590056,80.68226041505824,84.3924287552781,47.91031506758699,10.112935195291449,1662.3266077795406
14.874287066711965,46.02194521575703,114.84509145445928,78.8512870825315,9.591592453399079,934.747413236628
25.93227157384714,72.02576505225227,74.45369731264203,47.41056826917693,15.940463054594177,1672.2712622219633
21.69106767615806,61.79914369546417,34.827565983075004,36.737137945070074,11.724718122745111,1892.3121441570854
29.26216667398112,68.3783053522948,105.19833619226083,85.06013062294596,11.591355559267452,1208.6503462888586
21.037396307836495,58.98005283364068,130.57105262104915,51.20439566571503,5.070192896289166,1255.848706394334
24.426317792665504,51.575673698736736,60.61273027560216,59.85187180339225,8.906073837648602,1586.9439864413766
27.524936394902287,67.50872779401332,65.64337199846845,53.88154474803737,8.540011578028913,1683.46642042533
29.328775970850607,66.54431027105622,95.46981890250183,54.34516543946623,7.641756403575976,1565.774770509841
18.998517964721117,69.72056965739722,128.65621243355153,53.034810770287116,7.60035800345996,1206.3411894237934
23.327493820795258,59.866953646213645,64.40497562824322,28.46873152835902,4.575631138175129,1859.837682991099
22.62527344419522,54.001779766801505,40.02650657005385,50.51293571342118,6.172440385956015,1747.2435788994233
21.73335383713144,44.412130049761586,98.9425581881722,25.127080442246413,12.622280208294846,1688.6834813793037
33.82727120140548,68.19373268139407,103.97204219426898,42.384557453811986,9.571255924020454,1732.8396385186447
27.024908554804778,64.23889482443985,80.1839435130568,34.11573815155069,8.480792745176998,1798.4210720153048
18.695580228324772,50.342173671360406,63.25600221027648,50.36205278773086,9.983765996041877,1554.0110656378044
29.58930973527388,54.614263267033756,109.83136192976139,50.01189371007352,13.502172036103453,1542.5104479559354
35.610780985063165,55.332411880485594,95.84108013643893,52.2171883614778,10.012631562627357,1710.8383354042908
30.162326302755734,45.17015568017582,56.94693449289521,49.309448591236304,11.621122392793113,1825.4173676782757
17.403150170229935,51.82317603394866,81.47284193917014,35.89761987320402,7.460185472835228,1581.7225949767078
22.578829635668743,48.66169643193646,39.448774039260606,41.084947659724804,8.144110147759843,1843.4832459198237
31.334555745933113,55.87520988112063,100.5767136931376,58.805942418817274,11.061930655191027,1535.7481222648014
21.461652671906094,52.61302501670437,72.13299291851432,61.017850159416,15.677961125011342,1458.3895872513904
27.219097140731144,43.72995079133251,66.92867502845789,27.79825352060176,14.289324578544623,1931.756032466316
28.873170267146683,80.22590230569482,79.01376544542697,22.036085512310304,11.748484208368417,1962.0337229926959
20.365347642109583,72.52540731029231,81.20923097990743,34.09665925192932,10.454301280482154,1660.2942054233613
24.702373219691,52.209805784800146,106.84790184696682,60.67811373048376,14.203208066881512,1353.0268178541482
10.0,62.7242139665361,97.73271593975664,63.223260452745514,12.38403496913537,1079.1038157737617
19.878061793328552,64.17465089821295,75.30772163621592,31.129321793982427,3.1190139328880164,1709.7294097456672
23.7371592430342,71.91085854773476,102.91004449156986,49.60964030604507,6.838207456434334,1464.096559342384
18.761084090175753,51.81394973339921,92.0221176107484,72.51646999710131,11.014420976073795,1189.94639377876
33.16205651965818,70.92106783982426,67.20201091141888,51.229672158605005,4.639097303347083,1814.9343542500192
17.849293110196836,54.52094695793065,76.25845525290542,66.32254927849641,7.307232985729414,1312.4680931544456
22.799777566515083,46.641375958313866,75.55331333470637,59.980898551246476,7.900555169026077,1478.4199991443047
25.653702886430455,67.24136559314498,95.15784029522605,31.34701940658134,9.231502281262498,1723.8146621866654
32.20636644533058,72.90758424122428,68.98932155835075,42.15027864754383,9.137709375321377,1877.6779346394196
17.8206892441028,85.87908973530685,68.287724407351,45.52131717437772,9.13263871849952,1559.7619911015238
30.815818760774796,48.002747349097866,139.06271928301877,46.5620008203201,12.475922551720942,1455.3827705972012
25.051165305097935,66.98919685080789,108.19206445241312,58.74493430157857,9.204328403648397,1372.6136408241075
20.092456744760245,55.90198756206467,57.18198006724583,51.13027143413113,8.846109603786298,1604.6365202176644
27.310517371316354,67.83358710524031,97.12822981826595,5.0,5.952483687569451,2010.5691983349975
25.99529847786735,45.295104487687496,83.55050196965531,25.30739590360911,13.073038605957475,1849.0795006729795
21.998915614206027,47.37230224301436,91.74653525780282,12.189286275359358,7.985507458157541,1859.3527732415128
25.349010424950094,52.24125176833516,84.12023973695314,47.630478609830014,6.738909015996175,1610.0742237159361
23.0734320156912,60.78964045668084,115.68927936455708,48.60731474201641,10.639271724606912,1396.9490960708745
25.56758672625624,53.58918733461645,90.36861033954338,49.24837437916078,7.699176212850812,1567.0249390358001
28.310653372605234,66.5905434391342,78.13733905357138,30.616075984280755,8.422141780617117,1869.36561234144
32.93008408072676,70.26894618257914,111.26571730949053,55.11216007679984,10.775380522957207,1551.151494299084
18.810922505865754,65.99577541245355,86.99855123263616,55.74393744702794,9.02055212866133,1383.786319483855
35.665166873281336,76.18787639660869,83.64435737987174,26.172763991922633,16.934828125901902,2033.3539106470419
